-1.000000	-0.000001
-0.980000	-0.000006
-0.960000	-0.000016
-0.940000	-0.000016
-0.920000	0.000013
-0.900000	0.000077
-0.880000	0.000130
-0.860000	0.000071
-0.840000	-0.000199
-0.820000	-0.000637
-0.800000	-0.000916
-0.780000	-0.000432
-0.760000	0.001348
-0.740000	0.004212
-0.720000	0.006548
-0.700000	0.005306
-0.680000	-0.002828
-0.660000	-0.019028
-0.640000	-0.039560
-0.620000	-0.054220
-0.600000	-0.047517
-0.580000	-0.003061
-0.560000	0.090115
-0.540000	0.231929
-0.520000	0.409148
-0.500000	0.598253
-0.480000	0.772388
-0.460000	0.909583
-0.440000	0.998817
-0.420000	1.041661
-0.400000	1.049387
-0.380000	1.037389
-0.360000	1.019602
-0.340000	1.005022
-0.320000	0.997040
-0.300000	0.994933
-0.280000	0.996160
-0.260000	0.998270
-0.240000	0.999840
-0.220000	1.000501
-0.200000	1.000508
-0.180000	1.000265
-0.160000	1.000047
-0.140000	0.999948
-0.120000	0.999941
-0.100000	0.999971
-0.080000	0.999996
-0.060000	1.000007
-0.040000	1.000006
-0.020000	1.000001
0.000000	0.999997
0.020000	0.999998
0.040000	1.000006
0.060000	1.000016
0.080000	1.000017
0.100000	0.999987
0.120000	0.999923
0.140000	0.999870
0.160000	0.999929
0.180000	1.000199
0.200000	1.000637
0.220000	1.000916
0.240000	1.000432
0.260000	0.998652
0.280000	0.995788
0.300000	0.993452
0.320000	0.994694
0.340000	1.002828
0.360000	1.019028
0.380000	1.039560
0.400000	1.054220
0.420000	1.047517
0.440000	1.003061
0.460000	0.909885
0.480000	0.768071
0.500000	0.590852
0.520000	0.401747
0.540000	0.227612
0.560000	0.090417
0.580000	0.001183
0.600000	-0.041661
0.620000	-0.049387
0.640000	-0.037389
0.660000	-0.019602
0.680000	-0.005022
0.700000	0.002960
0.720000	0.005067
0.740000	0.003840
0.760000	0.001730
0.780000	0.000160
0.800000	-0.000501
0.820000	-0.000508
0.840000	-0.000265
0.860000	-0.000047
0.880000	0.000052
0.900000	0.000058
0.920000	0.000029
0.940000	0.000004
0.960000	-0.000005
0.980000	-0.000003
