-1.000000	0.000000
-0.980000	0.000000
-0.960000	-0.000000
-0.940000	-0.000000
-0.920000	0.000000
-0.900000	0.000000
-0.880000	-0.000000
-0.860000	-0.000000
-0.840000	0.000000
-0.820000	0.000000
-0.800000	-0.000001
-0.780000	-0.000001
-0.760000	0.000004
-0.740000	0.000020
-0.720000	-0.000012
-0.700000	-0.000182
-0.680000	-0.000210
-0.660000	0.000919
-0.640000	0.003141
-0.620000	0.000943
-0.600000	-0.015127
-0.580000	-0.039552
-0.560000	-0.027681
-0.540000	0.090886
-0.520000	0.344776
-0.500000	0.664716
-0.480000	0.922676
-0.460000	1.040232
-0.440000	1.043806
-0.420000	1.012083
-0.400000	0.995391
-0.380000	0.996039
-0.360000	0.999789
-0.340000	1.000633
-0.320000	1.000135
-0.300000	0.999923
-0.280000	0.999976
-0.260000	1.000009
-0.240000	1.000003
-0.220000	0.999999
-0.200000	1.000000
-0.180000	1.000000
-0.160000	1.000000
-0.140000	1.000000
-0.120000	1.000000
-0.100000	1.000000
-0.080000	1.000000
-0.060000	1.000000
-0.040000	1.000000
-0.020000	1.000000
0.000000	1.000000
0.020000	1.000000
0.040000	1.000000
0.060000	1.000000
0.080000	1.000000
0.100000	1.000000
0.120000	1.000000
0.140000	1.000000
0.160000	1.000000
0.180000	1.000000
0.200000	1.000000
0.220000	1.000001
0.240000	1.000001
0.260000	0.999996
0.280000	0.999980
0.300000	1.000012
0.320000	1.000182
0.340000	1.000210
0.360000	0.999081
0.380000	0.996859
0.400000	0.999057
0.420000	1.015127
0.440000	1.039552
0.460000	1.027681
0.480000	0.909114
0.500000	0.655224
0.520000	0.335284
0.540000	0.077324
0.560000	-0.040232
0.580000	-0.043806
0.600000	-0.012083
0.620000	0.004609
0.640000	0.003961
0.660000	0.000211
0.680000	-0.000633
0.700000	-0.000135
0.720000	0.000077
0.740000	0.000024
0.760000	-0.000009
0.780000	-0.000003
0.800000	0.000001
0.820000	0.000000
0.840000	-0.000000
0.860000	-0.000000
0.880000	0.000000
0.900000	-0.000000
0.920000	-0.000000
0.940000	0.000000
0.960000	0.000000
0.980000	-0.000000
